"","year","animal_type","outcome","state_territory","count"
"1791",2006,"Horses","In Stock","VIC",35
"1792",2006,"Horses","In Stock","WA",0
"1793",2006,"Horses","Transferred","ACT",0
"1794",2006,"Horses","Transferred","NSW",0
"1795",2006,"Horses","Transferred","NT",0
"1796",2006,"Horses","Transferred","QLD",0
"1797",2006,"Horses","Transferred","SA",0
"1798",2006,"Horses","Transferred","TAS",0
"1799",2006,"Horses","Transferred","VIC",0
"1800",2006,"Horses","Transferred","WA",0
"1801",2006,"Horses","Euthanized","ACT",0
"1802",2006,"Horses","Euthanized","NSW",6
"1803",2006,"Horses","Euthanized","NT",0
"1804",2006,"Horses","Euthanized","QLD",7
"1805",2006,"Horses","Euthanized","SA",4
"1806",2006,"Horses","Euthanized","TAS",1
"1807",2006,"Horses","Euthanized","VIC",1
"1808",2006,"Horses","Euthanized","WA",0
"1809",2006,"Horses","Other","ACT",0
"1810",2006,"Horses","Other","NSW",0
"1811",2006,"Horses","Other","NT",0
"1812",2006,"Horses","Other","QLD",0
"1813",2006,"Horses","Other","SA",0
"1814",2006,"Horses","Other","TAS",0
"1815",2006,"Horses","Other","VIC",1
"1816",2006,"Horses","Other","WA",0
"1817",2006,"Livestock","Reclaimed","ACT",2
"1818",2006,"Livestock","Reclaimed","NSW",9
"1819",2006,"Livestock","Reclaimed","NT",NA
"1820",2006,"Livestock","Reclaimed","QLD",30
"1821",2006,"Livestock","Reclaimed","SA",5
"1822",2006,"Livestock","Reclaimed","TAS",7
"1823",2006,"Livestock","Reclaimed","VIC",42
"1824",2006,"Livestock","Reclaimed","WA",0
"1825",2006,"Livestock","Rehomed","ACT",51
"1826",2006,"Livestock","Rehomed","NSW",288
"1827",2006,"Livestock","Rehomed","NT",8
"1828",2006,"Livestock","Rehomed","QLD",466
"1829",2006,"Livestock","Rehomed","SA",37
"1830",2006,"Livestock","Rehomed","TAS",111
"1831",2006,"Livestock","Rehomed","VIC",189
"1832",2006,"Livestock","Rehomed","WA",19
"1833",2006,"Livestock","In Stock","ACT",3
"1834",2006,"Livestock","In Stock","NSW",81
"1835",2006,"Livestock","In Stock","NT",2
"1836",2006,"Livestock","In Stock","QLD",22
"1837",2006,"Livestock","In Stock","SA",1
"1838",2006,"Livestock","In Stock","TAS",7
"1839",2006,"Livestock","In Stock","VIC",7
"1840",2006,"Livestock","In Stock","WA",0
"1841",2006,"Livestock","Transferred","ACT",0
"1842",2006,"Livestock","Transferred","NSW",34
"1843",2006,"Livestock","Transferred","NT",0
"1844",2006,"Livestock","Transferred","QLD",13
"1845",2006,"Livestock","Transferred","SA",0
"1846",2006,"Livestock","Transferred","TAS",1
"1847",2006,"Livestock","Transferred","VIC",0
"1848",2006,"Livestock","Transferred","WA",0
"1849",2006,"Livestock","Euthanized","ACT",29
"1850",2006,"Livestock","Euthanized","NSW",350
"1851",2006,"Livestock","Euthanized","NT",1
"1852",2006,"Livestock","Euthanized","QLD",317
"1853",2006,"Livestock","Euthanized","SA",32
"1854",2006,"Livestock","Euthanized","TAS",13
"1855",2006,"Livestock","Euthanized","VIC",207
"1856",2006,"Livestock","Euthanized","WA",3
"1857",2006,"Livestock","Other","ACT",1
"1858",2006,"Livestock","Other","NSW",18
"1859",2006,"Livestock","Other","NT",3
"1860",2006,"Livestock","Other","QLD",94
"1861",2006,"Livestock","Other","SA",0
"1862",2006,"Livestock","Other","TAS",0
"1863",2006,"Livestock","Other","VIC",1
"1864",2006,"Livestock","Other","WA",0
"1865",2006,"Wildlife","Released","ACT",18
"1866",2006,"Wildlife","Released","NSW",0
"1867",2006,"Wildlife","Released","NT",917
"1868",2006,"Wildlife","Released","QLD",26
"1869",2006,"Wildlife","Released","SA",127
"1870",2006,"Wildlife","Released","TAS",19
"1871",2006,"Wildlife","Released","VIC",0
"1872",2006,"Wildlife","Released","WA",1893
"1873",2006,"Wildlife","In Stock","ACT",57
"1874",2006,"Wildlife","In Stock","NSW",0
"1875",2006,"Wildlife","In Stock","NT",51
"1876",2006,"Wildlife","In Stock","QLD",0
"1877",2006,"Wildlife","In Stock","SA",0
"1878",2006,"Wildlife","In Stock","TAS",6
"1879",2006,"Wildlife","In Stock","VIC",0
"1880",2006,"Wildlife","In Stock","WA",142
"1881",2006,"Wildlife","Transferred","ACT",290
"1882",2006,"Wildlife","Transferred","NSW",0
"1883",2006,"Wildlife","Transferred","NT",0
"1884",2006,"Wildlife","Transferred","QLD",106
"1885",2006,"Wildlife","Transferred","SA",120
"1886",2006,"Wildlife","Transferred","TAS",979
"1887",2006,"Wildlife","Transferred","VIC",0
"1888",2006,"Wildlife","Transferred","WA",1502
"1889",2006,"Wildlife","Euthanized","ACT",324
"1890",2006,"Wildlife","Euthanized","NSW",0
"1891",2006,"Wildlife","Euthanized","NT",2707
"1892",2006,"Wildlife","Euthanized","QLD",187
"1893",2006,"Wildlife","Euthanized","SA",37
"1894",2006,"Wildlife","Euthanized","TAS",1578
"1895",2006,"Wildlife","Euthanized","VIC",0
"1896",2006,"Wildlife","Euthanized","WA",6035
"1897",2006,"Wildlife","Other","ACT",116
"1898",2006,"Wildlife","Other","NSW",0
"1899",2006,"Wildlife","Other","NT",538
"1900",2006,"Wildlife","Other","QLD",17
"1901",2006,"Wildlife","Other","SA",14
"1902",2006,"Wildlife","Other","TAS",8
"1903",2006,"Wildlife","Other","VIC",0
"1904",2006,"Wildlife","Other","WA",1318
"1905",2006,"Other Animals","Reclaimed","ACT",30
"1906",2006,"Other Animals","Reclaimed","NSW",0
"1907",2006,"Other Animals","Reclaimed","NT",73
"1908",2006,"Other Animals","Reclaimed","QLD",11
"1909",2006,"Other Animals","Reclaimed","SA",4
"1910",2006,"Other Animals","Reclaimed","TAS",38
"1911",2006,"Other Animals","Reclaimed","VIC",0
"1912",2006,"Other Animals","Reclaimed","WA",167
"1913",2006,"Other Animals","Rehomed","ACT",249
"1914",2006,"Other Animals","Rehomed","NSW",9
"1915",2006,"Other Animals","Rehomed","NT",665
"1916",2006,"Other Animals","Rehomed","QLD",121
"1917",2006,"Other Animals","Rehomed","SA",72
"1918",2006,"Other Animals","Rehomed","TAS",229
"1919",2006,"Other Animals","Rehomed","VIC",21
"1920",2006,"Other Animals","Rehomed","WA",1631
"1921",2006,"Other Animals","In Stock","ACT",67
"1922",2006,"Other Animals","In Stock","NSW",0
"1923",2006,"Other Animals","In Stock","NT",52
"1924",2006,"Other Animals","In Stock","QLD",20
"1925",2006,"Other Animals","In Stock","SA",0
"1926",2006,"Other Animals","In Stock","TAS",12
"1927",2006,"Other Animals","In Stock","VIC",0
"1928",2006,"Other Animals","In Stock","WA",169
"1929",2006,"Other Animals","Transferred","ACT",169
"1930",2006,"Other Animals","Transferred","NSW",0
"1931",2006,"Other Animals","Transferred","NT",2
"1932",2006,"Other Animals","Transferred","QLD",15
"1933",2006,"Other Animals","Transferred","SA",0
"1934",2006,"Other Animals","Transferred","TAS",0
"1935",2006,"Other Animals","Transferred","VIC",0
"1936",2006,"Other Animals","Transferred","WA",186
"1937",2006,"Other Animals","Euthanized","ACT",970
"1938",2006,"Other Animals","Euthanized","NSW",1
"1939",2006,"Other Animals","Euthanized","NT",273
"1940",2006,"Other Animals","Euthanized","QLD",195
"1941",2006,"Other Animals","Euthanized","SA",9
"1942",2006,"Other Animals","Euthanized","TAS",633
"1943",2006,"Other Animals","Euthanized","VIC",5
"1944",2006,"Other Animals","Euthanized","WA",2291
"1945",2006,"Other Animals","Other","ACT",43
"1946",2006,"Other Animals","Other","NSW",2
"1947",2006,"Other Animals","Other","NT",128
"1948",2006,"Other Animals","Other","QLD",0
"1949",2006,"Other Animals","Other","SA",0
"1950",2006,"Other Animals","Other","TAS",44
"1951",2006,"Other Animals","Other","VIC",0
"1952",2006,"Other Animals","Other","WA",227
"1953",2007,"Dogs","Reclaimed","ACT",661
"1954",2007,"Dogs","Reclaimed","NSW",4825
"1955",2007,"Dogs","Reclaimed","NT",147
"1956",2007,"Dogs","Reclaimed","QLD",4150
"1957",2007,"Dogs","Reclaimed","SA",2187
"1958",2007,"Dogs","Reclaimed","TAS",582
"1959",2007,"Dogs","Reclaimed","VIC",9018
"1960",2007,"Dogs","Reclaimed","WA",591
"1961",2007,"Dogs","Rehomed","ACT",597
"1962",2007,"Dogs","Rehomed","NSW",5619
"1963",2007,"Dogs","Rehomed","NT",593
"1964",2007,"Dogs","Rehomed","QLD",5152
"1965",2007,"Dogs","Rehomed","SA",1066
"1966",2007,"Dogs","Rehomed","TAS",329
"1967",2007,"Dogs","Rehomed","VIC",4893
"1968",2007,"Dogs","Rehomed","WA",1027
"1969",2007,"Dogs","In Stock","ACT",55
"1970",2007,"Dogs","In Stock","NSW",1059
"1971",2007,"Dogs","In Stock","NT",39
"1972",2007,"Dogs","In Stock","QLD",688
"1973",2007,"Dogs","In Stock","SA",106
"1974",2007,"Dogs","In Stock","TAS",35
"1975",2007,"Dogs","In Stock","VIC",458
"1976",2007,"Dogs","In Stock","WA",71
"1977",2007,"Dogs","Transferred","ACT",123
"1978",2007,"Dogs","Transferred","NSW",718
"1979",2007,"Dogs","Transferred","NT",0
"1980",2007,"Dogs","Transferred","QLD",2
"1981",2007,"Dogs","Transferred","SA",561
"1982",2007,"Dogs","Transferred","TAS",66
"1983",2007,"Dogs","Transferred","VIC",0
"1984",2007,"Dogs","Transferred","WA",0
"1985",2007,"Dogs","Euthanized","ACT",107
"1986",2007,"Dogs","Euthanized","NSW",9738
"1987",2007,"Dogs","Euthanized","NT",506
"1988",2007,"Dogs","Euthanized","QLD",6962
"1989",2007,"Dogs","Euthanized","SA",1350
"1990",2007,"Dogs","Euthanized","TAS",533
"1991",2007,"Dogs","Euthanized","VIC",4419
"1992",2007,"Dogs","Euthanized","WA",157
"1993",2007,"Dogs","Other","ACT",3
"1994",2007,"Dogs","Other","NSW",717
"1995",2007,"Dogs","Other","NT",2
"1996",2007,"Dogs","Other","QLD",303
"1997",2007,"Dogs","Other","SA",0
"1998",2007,"Dogs","Other","TAS",0
"1999",2007,"Dogs","Other","VIC",299
"2000",2007,"Dogs","Other","WA",0
"2001",2007,"Cats","Reclaimed","ACT",154
"2002",2007,"Cats","Reclaimed","NSW",478
"2003",2007,"Cats","Reclaimed","NT",11
"2004",2007,"Cats","Reclaimed","QLD",654
"2005",2007,"Cats","Reclaimed","SA",231
"2006",2007,"Cats","Reclaimed","TAS",54
"2007",2007,"Cats","Reclaimed","VIC",873
"2008",2007,"Cats","Reclaimed","WA",0
"2009",2007,"Cats","Rehomed","ACT",1292
"2010",2007,"Cats","Rehomed","NSW",4874
"2011",2007,"Cats","Rehomed","NT",344
"2012",2007,"Cats","Rehomed","QLD",5051
"2013",2007,"Cats","Rehomed","SA",1486
"2014",2007,"Cats","Rehomed","TAS",717
"2015",2007,"Cats","Rehomed","VIC",5268
"2016",2007,"Cats","Rehomed","WA",621
"2017",2007,"Cats","In Stock","ACT",75
"2018",2007,"Cats","In Stock","NSW",808
"2019",2007,"Cats","In Stock","NT",49
"2020",2007,"Cats","In Stock","QLD",747
"2021",2007,"Cats","In Stock","SA",107
"2022",2007,"Cats","In Stock","TAS",48
"2023",2007,"Cats","In Stock","VIC",303
"2024",2007,"Cats","In Stock","WA",42
"2025",2007,"Cats","Transferred","ACT",0
"2026",2007,"Cats","Transferred","NSW",373
"2027",2007,"Cats","Transferred","NT",0
"2028",2007,"Cats","Transferred","QLD",1
"2029",2007,"Cats","Transferred","SA",155
"2030",2007,"Cats","Transferred","TAS",112
"2031",2007,"Cats","Transferred","VIC",606
"2032",2007,"Cats","Transferred","WA",0
"2033",2007,"Cats","Euthanized","ACT",1355
"2034",2007,"Cats","Euthanized","NSW",13267
"2035",2007,"Cats","Euthanized","NT",795
"2036",2007,"Cats","Euthanized","QLD",11243
"2037",2007,"Cats","Euthanized","SA",4252
"2038",2007,"Cats","Euthanized","TAS",1181
"2039",2007,"Cats","Euthanized","VIC",10567
"2040",2007,"Cats","Euthanized","WA",71
"2041",2007,"Cats","Other","ACT",33
"2042",2007,"Cats","Other","NSW",71
"2043",2007,"Cats","Other","NT",18
"2044",2007,"Cats","Other","QLD",394
"2045",2007,"Cats","Other","SA",0
"2046",2007,"Cats","Other","TAS",0
"2047",2007,"Cats","Other","VIC",253
"2048",2007,"Cats","Other","WA",0
"2049",2007,"Horses","Reclaimed","ACT",0
"2050",2007,"Horses","Reclaimed","NSW",12
"2051",2007,"Horses","Reclaimed","NT",0
"2052",2007,"Horses","Reclaimed","QLD",13
"2053",2007,"Horses","Reclaimed","SA",0
"2054",2007,"Horses","Reclaimed","TAS",2
"2055",2007,"Horses","Reclaimed","VIC",19
"2056",2007,"Horses","Reclaimed","WA",0
"2057",2007,"Horses","Rehomed","ACT",0
"2058",2007,"Horses","Rehomed","NSW",38
"2059",2007,"Horses","Rehomed","NT",0
"2060",2007,"Horses","Rehomed","QLD",16
"2061",2007,"Horses","Rehomed","SA",1
"2062",2007,"Horses","Rehomed","TAS",7
"2063",2007,"Horses","Rehomed","VIC",8
"2064",2007,"Horses","Rehomed","WA",8
"2065",2007,"Horses","In Stock","ACT",0
"2066",2007,"Horses","In Stock","NSW",6
"2067",2007,"Horses","In Stock","NT",0
"2068",2007,"Horses","In Stock","QLD",15
"2069",2007,"Horses","In Stock","SA",0
"2070",2007,"Horses","In Stock","TAS",7
"2071",2007,"Horses","In Stock","VIC",18
"2072",2007,"Horses","In Stock","WA",1
"2073",2007,"Horses","Transferred","ACT",0
"2074",2007,"Horses","Transferred","NSW",0
"2075",2007,"Horses","Transferred","NT",0
"2076",2007,"Horses","Transferred","QLD",0
"2077",2007,"Horses","Transferred","SA",0
"2078",2007,"Horses","Transferred","TAS",0
"2079",2007,"Horses","Transferred","VIC",0
"2080",2007,"Horses","Transferred","WA",0
"2081",2007,"Horses","Euthanized","ACT",0
"2082",2007,"Horses","Euthanized","NSW",2
"2083",2007,"Horses","Euthanized","NT",0
"2084",2007,"Horses","Euthanized","QLD",8
"2085",2007,"Horses","Euthanized","SA",5
"2086",2007,"Horses","Euthanized","TAS",3
"2087",2007,"Horses","Euthanized","VIC",7
"2088",2007,"Horses","Euthanized","WA",0
"2089",2007,"Horses","Other","ACT",0
"2090",2007,"Horses","Other","NSW",0
"2091",2007,"Horses","Other","NT",0
"2092",2007,"Horses","Other","QLD",0
"2093",2007,"Horses","Other","SA",0
"2094",2007,"Horses","Other","TAS",0
"2095",2007,"Horses","Other","VIC",0
"2096",2007,"Horses","Other","WA",0
"2097",2007,"Livestock","Reclaimed","ACT",4
"2098",2007,"Livestock","Reclaimed","NSW",33
"2099",2007,"Livestock","Reclaimed","NT",0
"2100",2007,"Livestock","Reclaimed","QLD",35
"2101",2007,"Livestock","Reclaimed","SA",4
"2102",2007,"Livestock","Reclaimed","TAS",9
"2103",2007,"Livestock","Reclaimed","VIC",25
"2104",2007,"Livestock","Reclaimed","WA",0
"2105",2007,"Livestock","Rehomed","ACT",56
"2106",2007,"Livestock","Rehomed","NSW",240
"2107",2007,"Livestock","Rehomed","NT",8
"2108",2007,"Livestock","Rehomed","QLD",654
"2109",2007,"Livestock","Rehomed","SA",64
"2110",2007,"Livestock","Rehomed","TAS",72
"2111",2007,"Livestock","Rehomed","VIC",232
"2112",2007,"Livestock","Rehomed","WA",44
"2113",2007,"Livestock","In Stock","ACT",2
"2114",2007,"Livestock","In Stock","NSW",72
"2115",2007,"Livestock","In Stock","NT",2
"2116",2007,"Livestock","In Stock","QLD",15
"2117",2007,"Livestock","In Stock","SA",1
"2118",2007,"Livestock","In Stock","TAS",6
"2119",2007,"Livestock","In Stock","VIC",38
"2120",2007,"Livestock","In Stock","WA",2
"2121",2007,"Livestock","Transferred","ACT",0
"2122",2007,"Livestock","Transferred","NSW",0
"2123",2007,"Livestock","Transferred","NT",0
"2124",2007,"Livestock","Transferred","QLD",0
"2125",2007,"Livestock","Transferred","SA",0
"2126",2007,"Livestock","Transferred","TAS",2
"2127",2007,"Livestock","Transferred","VIC",0
"2128",2007,"Livestock","Transferred","WA",0
"2129",2007,"Livestock","Euthanized","ACT",6
"2130",2007,"Livestock","Euthanized","NSW",306
"2131",2007,"Livestock","Euthanized","NT",1
"2132",2007,"Livestock","Euthanized","QLD",375
"2133",2007,"Livestock","Euthanized","SA",28
"2134",2007,"Livestock","Euthanized","TAS",20
"2135",2007,"Livestock","Euthanized","VIC",130
"2136",2007,"Livestock","Euthanized","WA",2
"2137",2007,"Livestock","Other","ACT",2
"2138",2007,"Livestock","Other","NSW",44
"2139",2007,"Livestock","Other","NT",3
"2140",2007,"Livestock","Other","QLD",74
"2141",2007,"Livestock","Other","SA",0
"2142",2007,"Livestock","Other","TAS",0
"2143",2007,"Livestock","Other","VIC",11
"2144",2007,"Livestock","Other","WA",0
"2145",2007,"Wildlife","Released","ACT",824
"2146",2007,"Wildlife","Released","NSW",46
"2147",2007,"Wildlife","Released","NT",0
"2148",2007,"Wildlife","Released","QLD",1014
"2149",2007,"Wildlife","Released","SA",253
"2150",2007,"Wildlife","Released","TAS",16
"2151",2007,"Wildlife","Released","VIC",41
"2152",2007,"Wildlife","Released","WA",0
"2153",2007,"Wildlife","In Stock","ACT",58
"2154",2007,"Wildlife","In Stock","NSW",16
"2155",2007,"Wildlife","In Stock","NT",0
"2156",2007,"Wildlife","In Stock","QLD",80
"2157",2007,"Wildlife","In Stock","SA",0
"2158",2007,"Wildlife","In Stock","TAS",0
"2159",2007,"Wildlife","In Stock","VIC",31
"2160",2007,"Wildlife","In Stock","WA",0
"2161",2007,"Wildlife","Transferred","ACT",22
"2162",2007,"Wildlife","Transferred","NSW",435
"2163",2007,"Wildlife","Transferred","NT",0
"2164",2007,"Wildlife","Transferred","QLD",0
"2165",2007,"Wildlife","Transferred","SA",257
"2166",2007,"Wildlife","Transferred","TAS",135
"2167",2007,"Wildlife","Transferred","VIC",714
"2168",2007,"Wildlife","Transferred","WA",0
"2169",2007,"Wildlife","Euthanized","ACT",1366
"2170",2007,"Wildlife","Euthanized","NSW",496
"2171",2007,"Wildlife","Euthanized","NT",0
"2172",2007,"Wildlife","Euthanized","QLD",2860
"2173",2007,"Wildlife","Euthanized","SA",731
"2174",2007,"Wildlife","Euthanized","TAS",83
"2175",2007,"Wildlife","Euthanized","VIC",1214
"2176",2007,"Wildlife","Euthanized","WA",0
"2177",2007,"Wildlife","Other","ACT",1515
"2178",2007,"Wildlife","Other","NSW",358
"2179",2007,"Wildlife","Other","NT",0
"2180",2007,"Wildlife","Other","QLD",573
"2181",2007,"Wildlife","Other","SA",2
"2182",2007,"Wildlife","Other","TAS",0
"2183",2007,"Wildlife","Other","VIC",279
"2184",2007,"Wildlife","Other","WA",0
"2185",2007,"Other Animals","Reclaimed","ACT",19
"2186",2007,"Other Animals","Reclaimed","NSW",59
"2187",2007,"Other Animals","Reclaimed","NT",0
"2188",2007,"Other Animals","Reclaimed","QLD",75
"2189",2007,"Other Animals","Reclaimed","SA",19
"2190",2007,"Other Animals","Reclaimed","TAS",5
"2191",2007,"Other Animals","Reclaimed","VIC",45
"2192",2007,"Other Animals","Reclaimed","WA",0
"2193",2007,"Other Animals","Rehomed","ACT",319
"2194",2007,"Other Animals","Rehomed","NSW",320
"2195",2007,"Other Animals","Rehomed","NT",9
"2196",2007,"Other Animals","Rehomed","QLD",1025
"2197",2007,"Other Animals","Rehomed","SA",179
"2198",2007,"Other Animals","Rehomed","TAS",56
"2199",2007,"Other Animals","Rehomed","VIC",243
"2200",2007,"Other Animals","Rehomed","WA",21
"2201",2007,"Other Animals","In Stock","ACT",24
"2202",2007,"Other Animals","In Stock","NSW",65
"2203",2007,"Other Animals","In Stock","NT",0
"2204",2007,"Other Animals","In Stock","QLD",40
"2205",2007,"Other Animals","In Stock","SA",6
"2206",2007,"Other Animals","In Stock","TAS",6
"2207",2007,"Other Animals","In Stock","VIC",59
"2208",2007,"Other Animals","In Stock","WA",0
"2209",2007,"Other Animals","Transferred","ACT",0
"2210",2007,"Other Animals","Transferred","NSW",1
"2211",2007,"Other Animals","Transferred","NT",0
"2212",2007,"Other Animals","Transferred","QLD",1
"2213",2007,"Other Animals","Transferred","SA",8
"2214",2007,"Other Animals","Transferred","TAS",0
"2215",2007,"Other Animals","Transferred","VIC",42
"2216",2007,"Other Animals","Transferred","WA",0
"2217",2007,"Other Animals","Euthanized","ACT",222
"2218",2007,"Other Animals","Euthanized","NSW",1411
"2219",2007,"Other Animals","Euthanized","NT",1
"2220",2007,"Other Animals","Euthanized","QLD",367
"2221",2007,"Other Animals","Euthanized","SA",151
"2222",2007,"Other Animals","Euthanized","TAS",33
"2223",2007,"Other Animals","Euthanized","VIC",1181
"2224",2007,"Other Animals","Euthanized","WA",6
"2225",2007,"Other Animals","Other","ACT",18
"2226",2007,"Other Animals","Other","NSW",51
"2227",2007,"Other Animals","Other","NT",2
"2228",2007,"Other Animals","Other","QLD",58
"2229",2007,"Other Animals","Other","SA",0
"2230",2007,"Other Animals","Other","TAS",0
"2231",2007,"Other Animals","Other","VIC",62
"2232",2007,"Other Animals","Other","WA",0
"2233",2008,"Dogs","Reclaimed","ACT",735
"2234",2008,"Dogs","Reclaimed","NSW",4947
"2235",2008,"Dogs","Reclaimed","NT",86
"2236",2008,"Dogs","Reclaimed","QLD",4860
"2237",2008,"Dogs","Reclaimed","SA",2099
"2238",2008,"Dogs","Reclaimed","TAS",702
"2239",2008,"Dogs","Reclaimed","VIC",8846
"2240",2008,"Dogs","Reclaimed","WA",621
"2241",2008,"Dogs","Rehomed","ACT",493
"2242",2008,"Dogs","Rehomed","NSW",5397
"2243",2008,"Dogs","Rehomed","NT",450
"2244",2008,"Dogs","Rehomed","QLD",5263
"2245",2008,"Dogs","Rehomed","SA",1065
"2246",2008,"Dogs","Rehomed","TAS",584
"2247",2008,"Dogs","Rehomed","VIC",4939
"2248",2008,"Dogs","Rehomed","WA",1045
"2249",2008,"Dogs","In Stock","ACT",70
"2250",2008,"Dogs","In Stock","NSW",1145
"2251",2008,"Dogs","In Stock","NT",57
"2252",2008,"Dogs","In Stock","QLD",756
"2253",2008,"Dogs","In Stock","SA",140
"2254",2008,"Dogs","In Stock","TAS",73
"2255",2008,"Dogs","In Stock","VIC",312
"2256",2008,"Dogs","In Stock","WA",128
"2257",2008,"Dogs","Transferred","ACT",191
"2258",2008,"Dogs","Transferred","NSW",1212
"2259",2008,"Dogs","Transferred","NT",0
"2260",2008,"Dogs","Transferred","QLD",14
"2261",2008,"Dogs","Transferred","SA",356
"2262",2008,"Dogs","Transferred","TAS",80
"2263",2008,"Dogs","Transferred","VIC",0
"2264",2008,"Dogs","Transferred","WA",0
"2265",2008,"Dogs","Euthanized","ACT",136
"2266",2008,"Dogs","Euthanized","NSW",9286
